time_seconds,mode,font_size,color,timestamp,pool,user_hash,danmaku_id,raw_text,clean_text,normalized_text,is_duplicate_like,is_spam_like,is_symbol_only,text_length,priority_score,evidence_weight
511.657,1,25,#FFFFFF,1769548556,0,631957c2,2033879716863908608,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.658,1,25,#FFFFFF,1763514196,0,f5701115,1983259842642990080,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.659,1,25,#FFFFFF,1768194243,0,1260cadc,2022518921726459648,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.659,1,25,#FFFFFF,1763272702,0,a5f0ed95,1981234037901766144,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.66,1,25,#FFFFFF,1766127369,0,1260cadc,2005180723908103936,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.678,1,25,#FFFFFF,1771249734,0,37d32310,2048150231857609728,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.682,1,25,#FFFFFF,1765640705,0,b7fee603,2001098289646898688,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.69,1,25,#FFFFFF,1764428602,0,5a12c6a6,1990930429964152320,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.691,1,25,#FFFFFF,1765024580,0,a7e41a96,1995929857191846912,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.703,1,25,#FFFFFF,1763437241,0,816ea074,1982614292860286720,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.703,1,25,#FFFFFF,1763219767,0,23c9d098,1980789993455197184,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.705,1,25,#FFFFFF,1778766945,0,f85be8f7,2111209171880920576,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.709,5,25,#FFFFFF,1763172036,0,c77897a8,1980389593728089344,曾有巨像将天顶鏖战五局改皇命,曾有巨像将天顶鏖战五局改皇命,曾有巨像将天顶鏖战五局改皇命,False,False,False,14,3.767,3.767
511.714,1,25,#FFFFFF,1764399748,0,df372120,1990688390168761344,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.723,1,25,#FFFFFF,1763202809,0,46a67b18,1980647733937238016,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.729,1,25,#FFFFFF,1781660610,0,6b127d13,2135482993644084224,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.729,1,25,#FFFFFF,1766825554,0,cfab0a10,2011037525435232768,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.738,1,25,#FFFFFF,1763204239,0,550db92d,1980659729571700992,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.741,1,25,#FFFFFF,1763200897,0,30472091,1980631701487113216,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.757,1,25,#FFFFFF,1766911071,0,c16cadfe,2011754890828926464,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.765,1,25,#FFFFFF,1764838071,0,f262366b,1994365310237083648,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.768,1,25,#FFFFFF,1775104366,0,5a8f3b2,2080485232104535808,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.768,1,25,#FFFFFF,1763210015,0,bb3cb4ec,1980708183295325952,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.77,1,25,#FFFFFF,1763424520,0,1295a8e3,1982507579222010112,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.775,1,25,#FFFFFF,1766923229,0,43cc29a0,2011856885229836288,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.775,1,25,#FFFFFF,1764612169,0,b2bac5e2,1992470305578735360,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.78,1,25,#FFFFFF,1765331842,0,7935fa50,1998507362050584320,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.784,1,25,#FFFFFF,1763191504,0,3f38b09e,1980552899281264128,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.804,1,25,#FFFFFF,1773851979,0,ef50ba7c,2069979447624509184,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.804,1,25,#FFFFFF,1765815615,0,946cf77c,2002565545442362368,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.811,1,25,#FFFFFF,1764264144,0,a498a9,1989550858148802560,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.812,1,25,#FFFFFF,1765596970,0,654b0250,2000731410612574976,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.813,1,25,#FFFFFF,1764632872,0,c1797065,1992643975172950784,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.816,1,25,#FFFFFF,1763208453,0,c82a25c3,1980695082504435456,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.819,1,25,#FFFFFF,1763792797,0,a5a9e816,1985596916675160832,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.822,1,25,#FFFFFF,1763273115,0,a5cdfc54,1981237507119599360,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.823,1,25,#FFFFFF,1767345175,0,74959679,2015396420064076288,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.825,1,25,#FFFFFF,1768389046,0,151c9bb,2024153043637493248,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.836,1,25,#FFFFFF,1770516689,0,7935fa50,2042001011484587776,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.837,1,25,#FFFFFF,1765464849,0,310b16b7,1999623100626509824,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.855,1,25,#FFFFFF,1764778440,0,9452e4f1,1993865085722446336,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.856,1,25,#FFFFFF,1763572450,0,b4211a34,1983748512764667136,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.857,1,25,#FFFFFF,1765516841,0,9d510bd0,2000059244950376704,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.86,1,25,#FFFFFF,1778823028,0,c8d6d257,2111679626417087488,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.861,1,25,#FFFFFF,1768399168,0,1974fbc3,2024237951348993024,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.872,1,25,#FFFFFF,1763280973,0,82e43892,1981303427711491584,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.874,1,25,#FFFFFF,1763999090,0,39b2f405,1987327423414612480,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.876,1,25,#FFFFFF,1768565199,0,614e1980,2025630725231172608,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.877,1,25,#FFFFFF,1764487086,0,2b2f7a05,1991421036554079488,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.877,1,25,#FFFFFF,1763210588,0,7fb64b3f,1980712995470651648,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.879,1,25,#FFFFFF,1765774096,0,59821ff8,2002217255244947456,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.881,1,25,#FFFFFF,1765463256,0,946cf77c,1999609743680902912,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.889,1,25,#FFFFFF,1763211277,0,de323acd,1980718767546221056,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.893,1,25,#FFFFFF,1763025472,0,e39a3832,1979160128008097280,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.894,1,25,#FFFFFF,1765030098,0,1f7f3895,1995976144675144192,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.897,1,25,#FFFFFF,1765601952,0,dc1a01c3,2000773206147349504,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.897,1,25,#FFFFFF,1764841608,0,cc40505b,1994394978469686272,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.912,1,25,#FFFFFF,1768110546,0,d74329c3,2021816816468364544,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.913,1,25,#FFFFFF,1764320940,0,868fd817,1990027298829189376,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.913,1,25,#FFFFFF,1763970993,0,43cc29a0,1987091727832030976,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.915,1,25,#FFFFFF,1766027480,0,c8fdae6f,2004342797943549440,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.919,1,25,#FFFFFF,1764419091,0,868fd817,1990850651584308992,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.919,1,25,#FFFFFF,1763228080,0,97b825d2,1980859723104490240,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.924,1,25,#FFFFFF,1776185523,0,76551659,2089554636360538880,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.925,1,25,#FFFFFF,1763952682,0,ce2d4fa8,1986938123267417856,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.926,1,25,#FFFFFF,1766302212,0,df50e036,2006647416400926464,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.929,1,25,#FFFFFF,1764427623,0,e22d1874,1990922217684815360,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.938,1,25,#FFFFFF,1763270180,0,902db388,1981212882167628288,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.941,1,25,#FFFFFF,1770284894,0,a8b30641,2040056572004283648,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.945,1,25,#FFFFFF,1763186948,0,8bbf8f46,1980514681999615232,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.948,1,25,#FFFFFF,1763608595,0,81e42b57,1984051718488922624,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.955,1,25,#FFFFFF,1764204281,0,953c7be9,1989048694867610368,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.957,1,25,#FFFFFF,1764986532,0,7935fa50,1995610691167707904,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.977,1,25,#FFFFFF,1769909433,0,2ab93c61,2036906977930141952,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.983,1,25,#FFFFFF,1766761633,0,45aa9a2c,2010501313909426944,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.986,1,25,#FFFFFF,1771121357,0,6927be76,2047073332444582912,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.991,1,25,#FFFFFF,1763217535,0,badfb9fc,1980771267422684416,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.992,1,25,#FFFFFF,1767232984,0,2e82e070,2014455295975824640,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.997,1,25,#FFFFFF,1763287699,0,49d3ea3a,1981359845555050752,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
511.998,1,25,#FFFFFF,1764283230,0,fc52a62a,1989710961023844096,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.002,1,25,#FFFFFF,1766891840,0,1974fbc3,2011593572654028544,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.015,1,25,#FFFFFF,1778590401,0,ed9a56a1,2109728211692322304,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.017,1,25,#FFFFFF,1763555829,0,cc40505b,1983609079503057920,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.02,1,25,#FFFFFF,1770914083,0,3c86bd99,2045334589895288320,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.022,1,25,#FFFFFF,1763694446,0,a67edcea,1984771885426778880,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.026,1,25,#FFFFFF,1763252705,0,46d4b1fd,1981066292651940864,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.03,1,25,#FFFFFF,1764683178,0,db35a5d2,1993065972529550592,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.031,1,25,#FFFFFF,1769169553,0,47c31e95,2030700414483087360,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.031,1,25,#FFFFFF,1764693640,0,4c53d39f,1993153729155092992,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.032,1,25,#FFFFFF,1779116553,0,96288b84,2114141895834977536,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.034,1,25,#FFFFFF,1774261140,0,d5e0b238,2073411737839180544,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.036,1,25,#FFFFFF,1763203850,0,52b2023d,1980656470664456960,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.04,1,25,#FFFFFF,1763176104,0,4d90d7d4,1980423722511176704,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.042,1,25,#FFFFFF,1773683390,0,94eff302,2068565222276251648,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.042,1,25,#FFFFFF,1765813147,0,102cff10,2002544841728921856,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.044,1,25,#FFFFFF,1763553773,0,c05cdc61,1983591835377564928,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.05,1,25,#FFFFFF,1763201954,0,8b8ffccb,1980640565419332608,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.051,1,25,#FFFFFF,1767095233,0,a23d7c5f,2013299754696036864,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.055,1,25,#FFFFFF,1766843691,0,f7663766,2011189670473663232,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.062,1,25,#FFFFFF,1781188704,0,6f9aafd2,2131524360052847360,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.072,1,25,#FFFFFF,1765197762,0,54f847be,1997382616844319744,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.076,1,25,#FFFFFF,1767232560,0,595867a3,2014451739658946816,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.08,1,25,#FFFFFF,1768894391,0,832f4c73,2028392182691935488,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.085,1,25,#FFFFFF,1773120723,0,7188c5ac,2063845227936049152,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.088,1,25,#FFFFFF,1764735559,0,7935fa50,1993505377521987584,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.092,1,25,#FFFFFF,1771418970,0,3ce148bf,2049569886438522368,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.092,1,25,#FFFFFF,1763456702,0,8b91acc5,1982777544801796096,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.094,1,25,#FFFFFF,1764316702,0,b3992e66,1989991747103177728,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.1,1,25,#FFFFFF,1773973984,0,5edb548,2071002903476890624,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.101,1,25,#FFFFFF,1775456051,0,340c12e0,2083435382334294528,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.104,1,25,#FFFFFF,1767262039,0,33175e38,2014699028097026048,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.107,1,25,#FFFFFF,1765365239,0,ca270bb9,1998787510435941376,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.109,1,25,#FFFFFF,1764066128,0,3245d138,1987889784898691584,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.11,1,25,#FFFFFF,1767360776,0,a6667735,2015527289865690624,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.11,1,25,#FFFFFF,1764512005,0,2d013d73,1991630069499576064,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.111,1,25,#FFFFFF,1781194276,0,f3f0539d,2131571103775626496,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.111,1,25,#FFFFFF,1772812660,0,7cc37134,2061261006730675200,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.112,5,25,#FFFFFF,1763889996,0,af8b9498,1986412281050826496,吓哭了,吓哭了,吓哭了,True,True,False,3,1.5,0.17110753657390532
512.116,1,25,#FFFFFF,1765034886,0,3b529412,1996016315269967104,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.117,1,25,#FFFFFF,1779700422,0,1740d0f,2119039740979567104,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.119,1,25,#FFFFFF,1766674228,0,45b61d2c,2009768105999793152,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.119,1,25,#FFFFFF,1763627046,0,6f30d313,1984206498036716800,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.12,1,25,#FFFFFF,1773661626,0,aaa0072d,2068382652402271744,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.123,1,25,#FFFFFF,1763212170,0,9333d21,1980726260661306624,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.126,1,25,#FFFFFF,1767767778,0,c520bce0,2018941472824567040,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.128,1,25,#FFFFFF,1765292482,0,f33f8b52,1998177187647358976,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.13,1,25,#FFFFFF,1773134423,0,da00030e,2063960154139059456,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.131,1,25,#FFFFFF,1763207221,0,5e5b25c4,1980684744568557824,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.132,1,25,#FFFFFF,1768960592,0,24e8eea,2028947517022103552,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.132,1,25,#FFFFFF,1763964044,0,c2fefff4,1987033434387875584,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.135,1,25,#FFFFFF,1767167165,0,c3bd2d,2013903166319709696,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.137,1,25,#FFFFFF,1763614497,0,1aa83b5a,1984101224572219136,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.14,1,25,#FFFFFF,1767721424,0,7d3c9013,2018552628195844608,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.141,1,25,#FFFFFF,1763808530,0,ad1130ee,1985728888621484800,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.151,1,25,#FFFFFF,1763183347,0,3245d138,1980484475511139840,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.154,1,25,#FFFFFF,1770394408,0,41bd6c9e,2040975244688265472,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.155,1,25,#FFFFFF,1770318579,0,d7e0ce7c,2040339143514737920,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.155,1,25,#FFFFFF,1763231590,0,bad7d1d6,1980889172059137792,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.156,1,25,#FFFFFF,1769020999,0,c9d68dbf,2029454251096850432,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.156,1,25,#FFFFFF,1763640583,0,9bfcb0f1,1984320049255324928,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.159,1,25,#FFFFFF,1766172731,0,2aae9c3f,2005561247005455616,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.161,1,25,#FFFFFF,1770275711,0,4fe84c3e,2039979541162325248,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.164,1,25,#FFFFFF,1764167420,0,5134517,1988739481775808512,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.165,1,25,#FFFFFF,1764086730,0,59953cc,1988062601145761792,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.168,1,25,#FFFFFF,1764856339,0,ebc08f81,1994518549041059072,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.17,1,25,#FFFFFF,1770784904,0,de724e85,2044250957868907008,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.171,1,25,#FFFFFF,1777827605,0,eb89e473,2103329413395189504,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.171,1,25,#FFFFFF,1763306346,0,215c4313,1981516271350542336,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.172,1,25,#FFFFFF,1774320928,0,a3314e7,2073913274726462464,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.174,1,25,#FFFFFF,1770892894,0,5067bb15,2045156848881110528,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.176,1,25,#FFFFFF,1767793860,0,6f1ceefb,2019160261025995520,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.177,1,25,#FFFFFF,1763300851,0,843e6572,1981470172041078272,一二手bp游戏结束,一二手bp游戏结束,一二手bp游戏结束,False,False,False,9,3.1,3.1
512.178,1,25,#FFFFFF,1769515882,0,6927be76,2033605630036225024,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.184,1,25,#FFFFFF,1766768207,0,517e871a,2010556464443950080,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.185,1,25,#FFFFFF,1764831584,0,505a859f,1994310888312057600,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.191,1,25,#FFFFFF,1770831345,0,c8e2dac3,2044640537717799680,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.194,1,25,#FFFFFF,1763643456,0,58c2712f,1984344150338351360,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.195,1,25,#FFFFFF,1770950933,0,66a95256,2045643714327749376,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.203,5,25,#FFFFFF,1772512509,0,9793d2a2,2058743160754724352,城墙来了,城墙来了,城墙来了,True,False,False,4,2.933,1.7322770481358976
512.208,1,25,#FFFFFF,1764584376,0,342d35df,1992237162917843456,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.213,1,25,#FFFFFF,1764688467,0,a4c4e1a8,1993110336051589888,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.215,1,25,#FFFFFF,1765192130,0,c9d68dbf,1997335370475902464,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.216,1,25,#FFFFFF,1763201324,0,dfdbc4c0,1980635275696559872,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.217,1,25,#FFFFFF,1765790875,0,89da783a,2002358003847963136,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.217,1,25,#FFFFFF,1763536804,0,f38edcea,1983449489280642816,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.221,1,25,#FFFFFF,1773551468,0,6654b2b4,2067458581238333184,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.221,1,25,#FFFFFF,1766892427,0,c9b7e510,2011598498445279232,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.224,1,25,#FFFFFF,1764413624,0,bf6d1b0d,1990804785603008000,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.227,1,25,#FFFFFF,1765028162,0,889f0685,1995959907585290240,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.232,1,25,#FFFFFF,1770641694,0,6b3d008f,2043049624981874176,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.233,1,25,#FFFFFF,1767554275,0,9bcc2e0a,2017150478970337280,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.233,1,25,#FFFFFF,1765587519,0,342d35df,2000652129878593536,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.235,1,25,#FFFFFF,1766371821,0,6927be76,2007231338881174016,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.236,1,25,#FFFFFF,1763194437,0,e5e95a08,1980577509913275392,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.24,1,25,#FFFFFF,1763223139,0,5c6e393f,1980818279606138624,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.241,1,25,#FFFFFF,1771510944,0,2252e6be,2050341424901939968,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.246,1,25,#FFFFFF,1778999913,0,4cdf161a,2113163450963682048,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.25,1,25,#FFFFFF,1763189384,0,138de096,1980535118578294528,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.251,1,25,#FFFFFF,1763524501,0,18e7af11,1983346280990817280,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.253,1,25,#FFFFFF,1767216616,0,7678979e,2014317988647851776,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
512.253,1,25,#FFFFFF,1766220296,0,e86b4e07,2005960255959538688,吓哭了,吓哭了,吓哭了,True,True,False,3,1.25,0.14258961381158777
